magaza,tarih,karar,onerilen_aksiyon,fire_gun_karsiligi,fire_riski_birim,stoksuz_p90_bugun,aciliyet,onay_gerekli_mi,magaza_kapali,miktar,indirim_orani
873,2015-07-19,insana_sor,,0.06,5.8,0.0,kritik,True,True,0,0.0
873,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,165,0.0
873,2015-07-21,bekle,,0.0,0.0,26.7,yuksek,False,False,0,0.0
873,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,133,0.0
873,2015-07-23,bekle,,0.0,0.0,25.4,yuksek,False,False,0,0.0
873,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
873,2015-07-25,siparis_ver,,0.0,0.0,23.9,yuksek,False,False,214,0.0
873,2015-07-26,insana_sor,,0.06,5.5,0.0,kritik,True,True,0,0.0
873,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,203,0.0
873,2015-07-28,bekle,,0.0,0.0,31.6,yuksek,False,False,0,0.0
873,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,104,0.0
873,2015-07-30,bekle,,0.0,0.0,35.9,yuksek,False,False,0,0.0
873,2015-07-31,bekle,,0.0,0.0,20.5,yuksek,False,False,0,0.0
874,2015-07-04,siparis_ver,,0.0,0.0,102.5,yuksek,True,False,206,0.0
874,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
874,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,194,0.0
874,2015-07-07,bekle,,0.0,0.0,36.6,yuksek,False,False,0,0.0
874,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,227,0.0
874,2015-07-09,bekle,,0.0,0.0,35.6,yuksek,False,False,0,0.0
874,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
874,2015-07-11,siparis_ver,,0.0,0.0,36.1,yuksek,True,False,293,0.0
874,2015-07-12,insana_sor,,0.07,8.2,0.0,kritik,True,True,0,0.0
874,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,250,0.0
874,2015-07-14,bekle,,0.0,0.0,47.9,yuksek,False,False,0,0.0
874,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,234,0.0
874,2015-07-16,bekle,,0.0,0.0,40.5,yuksek,False,False,0,0.0
874,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
874,2015-07-18,siparis_ver,,0.0,0.0,37.6,yuksek,True,False,192,0.0
874,2015-07-19,insana_sor,,0.07,8.3,0.0,kritik,True,True,0,0.0
874,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,181,0.0
874,2015-07-21,bekle,,0.0,0.0,32.7,yuksek,False,False,0,0.0
874,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,201,0.0
874,2015-07-23,bekle,,0.0,0.0,31.5,yuksek,False,False,0,0.0
874,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
874,2015-07-25,siparis_ver,,0.0,0.0,32.4,yuksek,True,False,264,0.0
874,2015-07-26,insana_sor,,0.06,7.0,0.0,kritik,True,True,0,0.0
874,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,261,0.0
874,2015-07-28,bekle,,0.0,0.0,46.5,yuksek,False,False,0,0.0
874,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,139,0.0
874,2015-07-30,bekle,,0.0,0.0,53.0,yuksek,False,False,0,0.0
874,2015-07-31,bekle,,0.0,0.0,32.6,yuksek,False,False,0,0.0
875,2015-07-04,siparis_ver,,0.0,0.0,42.9,yuksek,True,False,199,0.0
875,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
875,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,197,0.0
875,2015-07-07,bekle,,0.0,0.0,36.5,yuksek,False,False,0,0.0
875,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,201,0.0
875,2015-07-09,bekle,,0.0,0.0,38.1,yuksek,False,False,0,0.0
875,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
875,2015-07-11,siparis_ver,,0.0,0.0,32.2,yuksek,True,False,318,0.0
875,2015-07-12,insana_sor,,0.06,7.8,0.0,kritik,True,True,0,0.0
875,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,279,0.0
875,2015-07-14,bekle,,0.0,0.0,71.2,yuksek,False,False,0,0.0
875,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,220,0.0
875,2015-07-16,bekle,,0.0,0.0,44.1,yuksek,False,False,0,0.0
875,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
875,2015-07-18,siparis_ver,,0.0,0.0,35.5,yuksek,True,False,187,0.0
875,2015-07-19,insana_sor,,0.07,8.6,0.0,kritik,True,True,0,0.0
875,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,179,0.0
875,2015-07-21,bekle,,0.0,0.0,31.8,yuksek,False,False,0,0.0
875,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,181,0.0
875,2015-07-23,bekle,,0.0,0.0,31.9,yuksek,False,False,0,0.0
875,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
875,2015-07-25,siparis_ver,,0.0,0.0,29.7,yuksek,True,False,310,0.0
875,2015-07-26,insana_sor,,0.05,6.6,0.0,kritik,True,True,0,0.0
875,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,306,0.0
875,2015-07-28,bekle,,0.0,0.0,57.6,yuksek,False,False,0,0.0
875,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,150,0.0
875,2015-07-30,bekle,,0.0,0.0,67.1,yuksek,False,False,0,0.0
875,2015-07-31,bekle,,0.0,0.0,34.7,yuksek,False,False,0,0.0
876,2015-07-04,siparis_ver,,0.0,0.0,7.0,yuksek,True,False,195,0.0
876,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-06,bekle,,0.0,0.0,255.2,kritik,False,False,0,0.0
876,2015-07-07,bekle,,0.0,0.0,250.6,kritik,False,False,0,0.0
876,2015-07-08,siparis_ver,,0.0,0.0,247.8,kritik,True,False,243,0.0
876,2015-07-09,siparis_ver,,0.0,0.0,57.3,yuksek,True,False,243,0.0
876,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,True,False,243,0.0
876,2015-07-11,bekle,,0.0,0.0,91.9,kritik,False,False,0,0.0
876,2015-07-12,insana_sor,,0.02,4.7,0.0,kritik,True,True,0,0.0
876,2015-07-13,bekle,,0.0,0.0,227.0,yuksek,False,False,0,0.0
876,2015-07-14,bekle,,0.0,0.0,132.9,yuksek,False,False,0,0.0
876,2015-07-15,bekle,,0.0,0.0,94.4,yuksek,False,False,0,0.0
876,2015-07-16,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-17,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-18,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-19,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-20,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-21,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-22,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-23,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-24,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-25,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-26,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-27,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-28,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-29,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-30,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
876,2015-07-31,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
877,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,230,0.0
877,2015-07-05,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
877,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,False,False,289,0.0
877,2015-07-07,bekle,,0.0,0.0,85.9,yuksek,False,False,0,0.0
877,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,276,0.0
877,2015-07-09,bekle,,0.0,0.0,54.3,yuksek,False,False,0,0.0
877,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
877,2015-07-11,siparis_ver,,0.0,0.0,49.8,yuksek,False,False,393,0.0
877,2015-07-12,insana_sor,,0.07,10.9,0.0,kritik,True,True,0,0.0
877,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,342,0.0
877,2015-07-14,bekle,,0.0,0.0,65.0,yuksek,False,False,0,0.0
877,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,284,0.0
877,2015-07-16,bekle,,0.0,0.0,56.2,yuksek,False,False,0,0.0
877,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
877,2015-07-18,siparis_ver,,0.0,0.0,51.9,yuksek,False,False,280,0.0
877,2015-07-19,insana_sor,,0.07,11.0,0.0,kritik,True,True,0,0.0
877,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,260,0.0
877,2015-07-21,bekle,,0.0,0.0,49.9,yuksek,False,False,0,0.0
877,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,244,0.0
877,2015-07-23,bekle,,0.0,0.0,48.6,yuksek,False,False,0,0.0
877,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
877,2015-07-25,siparis_ver,,0.0,0.0,47.4,yuksek,False,False,362,0.0
877,2015-07-26,insana_sor,,0.06,9.7,0.0,kritik,True,True,0,0.0
877,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,365,0.0
877,2015-07-28,bekle,,0.0,0.0,64.5,yuksek,False,False,0,0.0
877,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,182,0.0
877,2015-07-30,bekle,,0.0,0.0,82.0,yuksek,False,False,0,0.0
877,2015-07-31,bekle,,0.0,0.0,45.6,yuksek,False,False,0,0.0
878,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,True,False,169,0.0
878,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
878,2015-07-06,siparis_ver,,0.08,17.1,0.0,orta,True,False,366,0.0
878,2015-07-07,bekle,,0.0,0.0,60.8,yuksek,False,False,0,0.0
878,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,343,0.0
878,2015-07-09,bekle,,0.0,0.0,61.7,yuksek,False,False,0,0.0
878,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
878,2015-07-11,siparis_ver,,0.0,0.0,51.9,yuksek,True,False,548,0.0
878,2015-07-12,insana_sor,,0.06,12.8,0.0,kritik,True,True,0,0.0
878,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,472,0.0
878,2015-07-14,bekle,,0.0,0.0,114.0,yuksek,False,False,0,0.0
878,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,356,0.0
878,2015-07-16,bekle,,0.0,0.0,69.8,yuksek,False,False,0,0.0
878,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
878,2015-07-18,siparis_ver,,0.0,0.0,54.3,yuksek,True,False,357,0.0
878,2015-07-19,insana_sor,,0.07,13.8,0.0,kritik,True,True,0,0.0
878,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,335,0.0
878,2015-07-21,bekle,,0.0,0.0,56.7,yuksek,False,False,0,0.0
878,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,301,0.0
878,2015-07-23,bekle,,0.0,0.0,55.6,yuksek,False,False,0,0.0
878,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
878,2015-07-25,siparis_ver,,0.0,0.0,50.3,yuksek,True,False,519,0.0
878,2015-07-26,insana_sor,,0.06,11.6,0.0,kritik,True,True,0,0.0
878,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,493,0.0
878,2015-07-28,bekle,,0.0,0.0,81.4,yuksek,False,False,0,0.0
878,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,254,0.0
878,2015-07-30,bekle,,0.0,0.0,90.0,yuksek,False,False,0,0.0
878,2015-07-31,bekle,,0.0,0.0,52.9,yuksek,False,False,0,0.0
879,2015-07-04,siparis_ver,,0.0,0.0,54.2,yuksek,True,False,146,0.0
879,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
879,2015-07-06,siparis_ver,,0.0,0.0,98.7,kritik,True,False,249,0.0
879,2015-07-07,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-08,bekle,,0.0,0.0,31.3,yuksek,False,False,0,0.0
879,2015-07-09,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-11,siparis_ver,,0.12,11.0,37.8,yuksek,True,False,216,0.0
879,2015-07-12,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
879,2015-07-13,siparis_ver,,0.0,0.0,163.3,kritik,True,False,249,0.0
879,2015-07-14,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-15,bekle,,0.0,0.0,37.0,yuksek,False,False,0,0.0
879,2015-07-16,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-17,bekle,,0.0,0.0,2.6,yuksek,False,False,0,0.0
879,2015-07-18,siparis_ver,,0.0,0.0,94.0,kritik,True,False,135,0.0
879,2015-07-19,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
879,2015-07-20,siparis_ver,,0.0,0.0,86.7,kritik,True,False,249,0.0
879,2015-07-21,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-22,bekle,,0.0,0.0,26.1,yuksek,False,False,0,0.0
879,2015-07-23,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-25,siparis_ver,,0.22,20.2,17.3,yuksek,True,False,220,0.0
879,2015-07-26,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
879,2015-07-27,siparis_ver,,0.0,0.0,156.5,kritik,True,False,225,0.0
879,2015-07-28,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-29,bekle,,0.0,0.0,44.2,yuksek,False,False,0,0.0
879,2015-07-30,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
879,2015-07-31,bekle,,0.0,0.0,48.4,yuksek,False,False,0,0.0
880,2015-07-04,siparis_ver,,0.0,0.0,144.1,yuksek,True,False,352,0.0
880,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
880,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,333,0.0
880,2015-07-07,bekle,,0.0,0.0,45.2,yuksek,False,False,0,0.0
880,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,323,0.0
880,2015-07-09,bekle,,0.0,0.0,45.2,yuksek,False,False,0,0.0
880,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
880,2015-07-11,siparis_ver,,0.0,0.0,40.3,yuksek,True,False,475,0.0
880,2015-07-12,insana_sor,,0.06,10.3,0.0,kritik,True,True,0,0.0
880,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,412,0.0
880,2015-07-14,bekle,,0.0,0.0,56.4,yuksek,False,False,0,0.0
880,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,345,0.0
880,2015-07-16,bekle,,0.0,0.0,48.9,yuksek,False,False,0,0.0
880,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
880,2015-07-18,siparis_ver,,0.0,0.0,43.2,yuksek,True,False,336,0.0
880,2015-07-19,insana_sor,,0.06,10.2,0.0,kritik,True,True,0,0.0
880,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,318,0.0
880,2015-07-21,bekle,,0.0,0.0,41.2,yuksek,False,False,0,0.0
880,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,305,0.0
880,2015-07-23,bekle,,0.0,0.0,39.5,yuksek,False,False,0,0.0
880,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
880,2015-07-25,siparis_ver,,0.0,0.0,38.4,yuksek,True,False,460,0.0
880,2015-07-26,insana_sor,,0.05,8.5,0.0,kritik,True,True,0,0.0
880,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,443,0.0
880,2015-07-28,bekle,,0.0,0.0,58.3,yuksek,False,False,0,0.0
880,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,222,0.0
880,2015-07-30,bekle,,0.0,0.0,64.0,yuksek,False,False,0,0.0
880,2015-07-31,bekle,,0.0,0.0,38.5,yuksek,False,False,0,0.0
881,2015-07-04,siparis_ver,,0.0,0.0,39.1,yuksek,True,False,172,0.0
881,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
881,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,156,0.0
881,2015-07-07,bekle,,0.0,0.0,37.6,yuksek,False,False,0,0.0
881,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,139,0.0
881,2015-07-09,bekle,,0.0,0.0,34.8,yuksek,False,False,0,0.0
881,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
881,2015-07-11,siparis_ver,,0.0,0.0,27.7,yuksek,True,False,254,0.0
881,2015-07-12,insana_sor,,0.08,7.4,0.0,kritik,True,True,0,0.0
881,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,221,0.0
881,2015-07-14,bekle,,0.0,0.0,87.4,yuksek,False,False,0,0.0
881,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,152,0.0
881,2015-07-16,bekle,,0.0,0.0,41.2,yuksek,False,False,0,0.0
881,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
881,2015-07-18,siparis_ver,,0.0,0.0,30.5,yuksek,True,False,157,0.0
881,2015-07-19,insana_sor,,0.08,7.8,0.0,kritik,True,True,0,0.0
881,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,143,0.0
881,2015-07-21,bekle,,0.0,0.0,32.9,yuksek,False,False,0,0.0
881,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,125,0.0
881,2015-07-23,bekle,,0.0,0.0,30.5,yuksek,False,False,0,0.0
881,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
881,2015-07-25,siparis_ver,,0.0,0.0,26.9,yuksek,True,False,254,0.0
881,2015-07-26,insana_sor,,0.06,6.3,0.0,kritik,True,True,0,0.0
881,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,241,0.0
881,2015-07-28,bekle,,0.0,0.0,55.4,yuksek,False,False,0,0.0
881,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,128,0.0
881,2015-07-30,bekle,,0.0,0.0,58.7,yuksek,False,False,0,0.0
881,2015-07-31,bekle,,0.0,0.0,37.8,yuksek,False,False,0,0.0
882,2015-07-04,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
882,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
882,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (250 adet),1.05,169.7,0.0,kritik,True,False,0,0.0
882,2015-07-07,bekle,,0.0,0.0,152.3,kritik,False,False,0,0.0
882,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,268,0.0
882,2015-07-09,bekle,,0.0,0.0,47.1,yuksek,False,False,0,0.0
882,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
882,2015-07-11,siparis_ver,,0.0,0.0,45.9,yuksek,False,False,378,0.0
882,2015-07-12,insana_sor,,0.06,10.4,0.0,kritik,True,True,0,0.0
882,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,309,0.0
882,2015-07-14,bekle,,0.0,0.0,64.4,yuksek,False,False,0,0.0
882,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,276,0.0
882,2015-07-16,bekle,,0.0,0.0,54.8,yuksek,False,False,0,0.0
882,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
882,2015-07-18,siparis_ver,,0.0,0.0,49.5,yuksek,False,False,251,0.0
882,2015-07-19,insana_sor,,0.07,10.7,0.0,kritik,True,True,0,0.0
882,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,233,0.0
882,2015-07-21,bekle,,0.0,0.0,45.4,yuksek,False,False,0,0.0
882,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,260,0.0
882,2015-07-23,bekle,,0.0,0.0,41.8,yuksek,False,False,0,0.0
882,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
882,2015-07-25,siparis_ver,,0.0,0.0,51.4,yuksek,False,False,374,0.0
882,2015-07-26,insana_sor,,0.07,10.5,0.0,kritik,True,True,0,0.0
882,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,331,0.0
882,2015-07-28,bekle,,0.0,0.0,66.0,yuksek,False,False,0,0.0
882,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,162,0.0
882,2015-07-30,bekle,,0.0,0.0,60.6,yuksek,False,False,0,0.0
882,2015-07-31,bekle,,0.0,0.0,34.9,yuksek,False,False,0,0.0
883,2015-07-04,siparis_ver,,0.0,0.0,40.7,yuksek,True,False,218,0.0
883,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
883,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,201,0.0
883,2015-07-07,bekle,,0.0,0.0,37.3,yuksek,False,False,0,0.0
883,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,173,0.0
883,2015-07-09,bekle,,0.0,0.0,36.4,yuksek,False,False,0,0.0
883,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
883,2015-07-11,siparis_ver,,0.0,0.0,31.6,yuksek,True,False,294,0.0
883,2015-07-12,insana_sor,,0.07,8.1,0.0,kritik,True,True,0,0.0
883,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,249,0.0
883,2015-07-14,bekle,,0.0,0.0,51.4,yuksek,False,False,0,0.0
883,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,185,0.0
883,2015-07-16,bekle,,0.0,0.0,40.7,yuksek,False,False,0,0.0
883,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
883,2015-07-18,siparis_ver,,0.0,0.0,33.7,yuksek,True,False,213,0.0
883,2015-07-19,insana_sor,,0.07,7.7,0.0,kritik,True,True,0,0.0
883,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,195,0.0
883,2015-07-21,bekle,,0.0,0.0,35.5,yuksek,False,False,0,0.0
883,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,164,0.0
883,2015-07-23,bekle,,0.0,0.0,34.6,yuksek,False,False,0,0.0
883,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
883,2015-07-25,siparis_ver,,0.0,0.0,31.6,yuksek,True,False,270,0.0
883,2015-07-26,insana_sor,,0.06,7.4,0.0,kritik,True,True,0,0.0
883,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,247,0.0
883,2015-07-28,bekle,,0.0,0.0,43.9,yuksek,False,False,0,0.0
883,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,127,0.0
883,2015-07-30,bekle,,0.0,0.0,46.6,yuksek,False,False,0,0.0
883,2015-07-31,bekle,,0.0,0.0,26.0,yuksek,False,False,0,0.0
884,2015-07-04,siparis_ver,,0.0,0.0,151.9,kritik,True,False,255,0.0
884,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
884,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,241,0.0
884,2015-07-07,bekle,,0.0,0.0,50.3,yuksek,False,False,0,0.0
884,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,262,0.0
884,2015-07-09,bekle,,0.0,0.0,49.4,yuksek,False,False,0,0.0
884,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
884,2015-07-11,siparis_ver,,0.0,0.0,46.7,yuksek,True,False,381,0.0
884,2015-07-12,insana_sor,,0.08,11.1,0.0,kritik,True,True,0,0.0
884,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,312,0.0
884,2015-07-14,bekle,,0.0,0.0,71.2,yuksek,False,False,0,0.0
884,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,294,0.0
884,2015-07-16,bekle,,0.0,0.0,56.7,yuksek,False,False,0,0.0
884,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
884,2015-07-18,siparis_ver,,0.0,0.0,53.8,yuksek,True,False,234,0.0
884,2015-07-19,insana_sor,,0.09,11.8,0.0,kritik,True,True,0,0.0
884,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,222,0.0
884,2015-07-21,bekle,,0.0,0.0,43.5,yuksek,False,False,0,0.0
884,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,241,0.0
884,2015-07-23,bekle,,0.0,0.0,42.4,yuksek,False,False,0,0.0
884,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
884,2015-07-25,siparis_ver,,0.0,0.0,42.7,yuksek,True,False,366,0.0
884,2015-07-26,insana_sor,,0.07,9.5,0.0,kritik,True,True,0,0.0
884,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,327,0.0
884,2015-07-28,bekle,,0.0,0.0,70.5,yuksek,False,False,0,0.0
884,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,165,0.0
884,2015-07-30,bekle,,0.0,0.0,70.2,yuksek,False,False,0,0.0
884,2015-07-31,bekle,,0.0,0.0,39.4,yuksek,False,False,0,0.0
885,2015-07-04,siparis_ver,,0.0,0.0,123.6,yuksek,True,False,133,0.0
885,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
885,2015-07-06,bekle,,0.0,0.0,178.2,kritik,False,False,0,0.0
885,2015-07-07,bekle,,0.0,0.0,160.0,kritik,False,False,0,0.0
885,2015-07-08,siparis_ver,,0.0,0.0,158.1,kritik,True,False,203,0.0
885,2015-07-09,siparis_ver,,0.0,0.0,29.2,yuksek,True,False,177,0.0
885,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,True,False,165,0.0
885,2015-07-11,siparis_ver,,0.0,0.0,50.6,yuksek,True,False,159,0.0
885,2015-07-12,insana_sor,,0.08,10.0,0.0,kritik,True,True,0,0.0
885,2015-07-13,bekle,,0.0,0.0,44.8,yuksek,False,False,0,0.0
