magaza,tarih,agent,aciliyet,miktar,indirim_orani,net_etki_eur,onay_gerekli,magaza_kapali,smape,kapsama,smape_test,onerilen_aksiyon,acik,pol_acilis,pol_fire,pol_fire_eur,pol_stoksuz,pol_kacan_kar,talep_p90,stoksuz_p90,kacan_kar_p90,dejenere,_tukendi,_kacan,referans,risk_eur
956,2015-07-08,siparis_ver,kritik,45,0.0,90.0,False,False,8.81,93.0,15.1,,1,63.4,0.0,0.0,9.2,18.307571411132812,85.6,34.9,69.815673828125,False,True,69.815673828125,siparis_ver,69.815673828125
956,2015-07-09,siparis_ver,kritik,0,0.0,0.0,False,False,8.81,93.0,15.1,,1,208.5,0.0,0.0,0.0,0.0,89.3,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-10,siparis_ver,kritik,0,0.0,0.0,False,False,8.81,93.0,15.1,,1,132.6,0.0,0.0,0.0,0.0,87.5,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-11,siparis_ver,kritik,188,0.0,376.0,False,False,8.81,93.0,15.1,,1,56.7,10.1,60.78314208984375,0.0,0.0,56.0,24.3,48.68614196777344,False,True,48.68614196777344,indirim_uygula,60.78314208984375
956,2015-07-12,insana_sor,dusuk,0,0.0,0.0,True,True,8.81,93.0,15.1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-13,siparis_ver,kritik,208,0.0,416.0,False,False,8.81,93.0,15.1,,1,0.0,0.0,0.0,126.6,253.25869750976562,146.4,146.4,292.892822265625,False,True,292.892822265625,siparis_ver,292.892822265625
956,2015-07-14,siparis_ver,kritik,0,0.0,0.0,False,False,8.81,93.0,15.1,,1,188.4,0.0,0.0,0.0,0.0,121.4,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-15,siparis_ver,kritik,58,0.0,116.0,False,False,8.81,93.0,15.1,,1,83.5,0.0,0.0,10.9,21.8984375,110.9,43.9,87.80799865722656,False,True,87.80799865722656,siparis_ver,87.80799865722656
956,2015-07-16,siparis_ver,kritik,0,0.0,0.0,False,False,8.81,93.0,15.1,,1,208.5,0.0,0.0,0.0,0.0,107.2,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-17,siparis_ver,kritik,14,0.0,28.0,False,False,8.81,93.0,15.1,,1,116.4,0.0,0.0,0.0,0.0,100.3,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-18,siparis_ver,kritik,126,0.0,252.0,False,False,8.81,93.0,15.1,,1,29.6,0.0,0.0,12.9,25.846954345703125,52.2,51.2,102.40119171142578,False,True,102.40119171142578,siparis_ver,102.40119171142578
956,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,8.81,93.0,15.1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-20,siparis_ver,kritik,208,0.0,416.0,False,False,8.81,93.0,15.1,,1,0.0,0.0,0.0,77.4,154.76083374023438,91.2,91.2,182.40785217285156,False,True,182.40785217285156,siparis_ver,182.40785217285156
956,2015-07-21,siparis_ver,kritik,0,0.0,0.0,False,False,8.81,93.0,15.1,,1,126.3,0.0,0.0,0.0,0.0,81.1,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-22,siparis_ver,kritik,41,0.0,82.0,False,False,8.81,93.0,15.1,,1,57.2,0.0,0.0,8.2,16.49041748046875,76.9,31.8,63.641510009765625,False,True,63.641510009765625,siparis_ver,63.641510009765625
956,2015-07-23,siparis_ver,kritik,0,0.0,0.0,False,False,8.81,93.0,15.1,,1,208.5,0.0,0.0,0.0,0.0,77.7,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-24,siparis_ver,kritik,0,0.0,0.0,False,False,8.81,93.0,15.1,,1,142.4,0.0,0.0,0.0,0.0,78.5,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-25,siparis_ver,kritik,181,0.0,362.0,False,False,8.81,93.0,15.1,,1,75.2,31.1,186.52459716796875,0.0,0.0,54.0,1.7,3.3451004028320312,False,True,3.3451004028320312,indirim_uygula,186.52459716796875
956,2015-07-26,insana_sor,dusuk,0,0.0,0.0,True,True,8.81,93.0,15.1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-27,siparis_ver,kritik,204,0.0,408.0,False,False,8.81,93.0,15.1,,1,0.0,0.0,0.0,113.5,227.03892517089844,133.7,133.7,267.3037109375,False,True,267.3037109375,siparis_ver,267.3037109375
956,2015-07-28,siparis_ver,kritik,0,0.0,0.0,False,False,8.81,93.0,15.1,,1,180.9,0.0,0.0,0.0,0.0,114.8,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-29,siparis_ver,kritik,59,0.0,118.0,False,False,8.81,93.0,15.1,,1,83.9,0.0,0.0,11.7,23.330490112304688,115.3,49.2,98.40058898925781,False,True,98.40058898925781,siparis_ver,98.40058898925781
956,2015-07-30,siparis_ver,kritik,0,0.0,0.0,False,False,8.81,93.0,15.1,,1,204.3,0.0,0.0,0.0,0.0,131.5,0.0,0.0,False,False,0.0,bekle,0.0
956,2015-07-31,siparis_ver,kritik,71,0.0,142.0,False,False,8.81,93.0,15.1,,1,95.7,0.0,0.0,15.2,30.46148681640625,134.3,61.5,123.09207153320312,False,True,123.09207153320312,siparis_ver,123.09207153320312
957,2015-07-04,siparis_ver,yuksek,112,0.0,224.0,True,False,6.84,84.0,7.07,,1,97.0,0.0,0.0,42.1,84.1044921875,167.8,70.8,141.55831909179688,False,True,141.55831909179688,siparis_ver,141.55831909179688
957,2015-07-05,insana_sor,dusuk,0,0.0,0.0,True,True,6.84,84.0,7.07,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
957,2015-07-06,siparis_ver,kritik,165,0.0,330.0,True,False,6.84,84.0,7.07,,1,183.5,0.0,0.0,12.1,24.278350830078125,219.8,36.3,72.59579467773438,False,True,72.59579467773438,siparis_ver,72.59579467773438
957,2015-07-07,siparis_ver,kritik,162,0.0,324.0,True,False,6.84,84.0,7.07,,1,165.4,0.0,0.0,11.0,21.9168701171875,197.9,32.5,65.05108642578125,False,True,65.05108642578125,siparis_ver,65.05108642578125
957,2015-07-08,siparis_ver,kritik,162,0.0,324.0,True,False,6.84,84.0,7.07,,1,162.2,0.0,0.0,11.3,22.55499267578125,195.3,33.1,66.171142578125,False,True,66.171142578125,siparis_ver,66.171142578125
957,2015-07-09,siparis_ver,kritik,166,0.0,332.0,True,False,6.84,84.0,7.07,,1,162.3,0.0,0.0,11.2,22.476593017578125,195.7,33.3,66.619140625,False,True,66.619140625,siparis_ver,66.619140625
957,2015-07-10,siparis_ver,kritik,121,0.0,242.0,True,False,6.84,84.0,7.07,,1,165.9,0.0,0.0,10.5,21.05181884765625,196.7,30.8,61.524566650390625,False,True,61.524566650390625,siparis_ver,61.524566650390625
957,2015-07-11,siparis_ver,kritik,73,0.0,146.0,True,False,6.84,84.0,7.07,,1,121.4,0.0,0.0,8.5,16.923782348632812,145.9,24.5,49.07414245605469,False,True,49.07414245605469,siparis_ver,49.07414245605469
957,2015-07-12,insana_sor,dusuk,0,0.0,0.0,True,True,6.84,84.0,7.07,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
957,2015-07-13,siparis_ver,kritik,253,0.0,506.0,True,False,6.84,84.0,7.07,,1,302.0,0.0,0.0,19.3,38.55645751953125,359.4,57.4,114.75018310546875,False,True,114.75018310546875,siparis_ver,114.75018310546875
957,2015-07-14,siparis_ver,kritik,228,0.0,456.0,True,False,6.84,84.0,7.07,,1,253.0,0.0,0.0,14.8,29.51171875,297.4,44.3,88.6949462890625,False,True,88.6949462890625,siparis_ver,88.6949462890625
957,2015-07-15,siparis_ver,kritik,214,0.0,428.0,True,False,6.84,84.0,7.07,,1,228.1,0.0,0.0,13.5,27.029754638671875,268.8,40.7,81.48495483398438,False,True,81.48495483398438,siparis_ver,81.48495483398438
957,2015-07-16,siparis_ver,kritik,205,0.0,410.0,True,False,6.84,84.0,7.07,,1,214.2,0.0,0.0,13.7,27.347137451171875,255.9,41.6,83.24319458007812,False,True,83.24319458007812,siparis_ver,83.24319458007812
957,2015-07-17,siparis_ver,kritik,108,0.0,216.0,True,False,6.84,84.0,7.07,,1,204.7,0.0,0.0,12.9,25.888702392578125,244.1,39.4,78.78421020507812,False,True,78.78421020507812,siparis_ver,78.78421020507812
957,2015-07-18,siparis_ver,kritik,67,0.0,134.0,True,False,6.84,84.0,7.07,,1,108.0,0.0,0.0,8.6,17.144088745117188,133.3,25.3,50.594940185546875,False,True,50.594940185546875,siparis_ver,50.594940185546875
957,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,6.84,84.0,7.07,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
957,2015-07-20,siparis_ver,kritik,150,0.0,300.0,True,False,6.84,84.0,7.07,,1,166.9,0.0,0.0,10.8,21.646484375,198.6,31.7,63.455841064453125,False,True,63.455841064453125,siparis_ver,63.455841064453125
957,2015-07-21,siparis_ver,kritik,144,0.0,288.0,True,False,6.84,84.0,7.07,,1,150.2,0.0,0.0,10.2,20.482513427734375,179.9,29.7,59.484771728515625,False,True,59.484771728515625,siparis_ver,59.484771728515625
957,2015-07-22,siparis_ver,kritik,143,0.0,286.0,True,False,6.84,84.0,7.07,,1,144.3,0.0,0.0,9.9,19.82232666015625,174.0,29.7,59.487274169921875,False,True,59.487274169921875,siparis_ver,59.487274169921875
957,2015-07-23,siparis_ver,kritik,145,0.0,290.0,True,False,6.84,84.0,7.07,,1,142.8,0.0,0.0,9.8,19.529296875,172.6,29.8,59.619598388671875,False,True,59.619598388671875,siparis_ver,59.619598388671875
957,2015-07-24,siparis_ver,kritik,104,0.0,208.0,True,False,6.84,84.0,7.07,,1,145.3,0.0,0.0,9.5,19.0794677734375,173.8,28.5,56.9940185546875,False,True,56.9940185546875,siparis_ver,56.9940185546875
957,2015-07-25,siparis_ver,kritik,65,0.0,130.0,True,False,6.84,84.0,7.07,,1,104.0,0.0,0.0,8.8,17.510040283203125,129.9,25.8,51.63505554199219,False,True,51.63505554199219,siparis_ver,51.63505554199219
957,2015-07-26,insana_sor,dusuk,0,0.0,0.0,True,True,6.84,84.0,7.07,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
957,2015-07-27,siparis_ver,kritik,216,0.0,432.0,True,False,6.84,84.0,7.07,,1,259.6,0.0,0.0,16.7,33.30908203125,309.8,50.1,100.27130126953125,False,True,100.27130126953125,siparis_ver,100.27130126953125
957,2015-07-28,siparis_ver,kritik,208,0.0,416.0,True,False,6.84,84.0,7.07,,1,215.6,0.0,0.0,13.2,26.422607421875,255.6,40.0,79.906494140625,False,True,79.906494140625,siparis_ver,79.906494140625
957,2015-07-29,siparis_ver,kritik,222,0.0,444.0,True,False,6.84,84.0,7.07,,1,208.5,0.0,0.0,13.7,27.375091552734375,250.6,42.1,84.24688720703125,False,True,84.24688720703125,siparis_ver,84.24688720703125
957,2015-07-30,siparis_ver,kritik,225,0.0,450.0,True,False,6.84,84.0,7.07,,1,222.2,0.0,0.0,16.0,31.948211669921875,272.3,50.1,100.1893310546875,False,True,100.1893310546875,siparis_ver,100.1893310546875
957,2015-07-31,siparis_ver,kritik,138,0.0,276.0,True,False,6.84,84.0,7.07,,1,225.2,0.0,0.0,16.8,33.5634765625,277.8,52.6,105.14337158203125,False,True,105.14337158203125,siparis_ver,105.14337158203125
958,2015-07-04,bekle,dusuk,0,0.0,0.0,False,False,4.26,98.3,7.95,,1,207.6,0.0,0.0,0.0,0.0,90.4,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-05,insana_sor,dusuk,0,0.0,0.0,True,True,4.26,98.3,7.95,,0,130.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-06,bekle,dusuk,0,0.0,0.0,False,False,4.26,98.3,7.95,,1,192.5,26.8,160.72944030761715,0.0,0.0,115.4,0.0,0.0,False,False,0.0,indirim_uygula,160.72944030761715
958,2015-07-07,siparis_ver,kritik,83,0.0,166.0,False,False,4.26,98.3,7.95,,1,62.3,0.0,0.0,34.8,69.5887481689453,107.5,32.2,64.35295410156249,False,True,64.35295410156249,siparis_ver,64.35295410156249
958,2015-07-08,siparis_ver,kritik,162,0.0,324.0,False,False,4.26,98.3,7.95,,1,182.4,0.0,0.0,0.0,0.0,106.6,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-09,siparis_ver,kritik,55,0.0,110.0,False,False,4.26,98.3,7.95,,1,87.4,0.0,0.0,7.9,15.72607421875,106.7,30.9,61.71125793457031,False,True,61.71125793457031,siparis_ver,61.71125793457031
958,2015-07-10,siparis_ver,kritik,0,0.0,0.0,False,False,4.26,98.3,7.95,,1,161.5,0.0,0.0,0.0,0.0,109.3,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-11,siparis_ver,kritik,247,0.0,494.0,False,False,4.26,98.3,7.95,,1,62.6,0.0,0.0,7.2,14.4556884765625,79.6,27.4,54.77354431152344,False,True,54.77354431152344,siparis_ver,54.77354431152344
958,2015-07-12,insana_sor,dusuk,0,0.0,0.0,True,True,4.26,98.3,7.95,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-13,siparis_ver,kritik,216,0.0,432.0,False,False,4.26,98.3,7.95,,1,247.1,0.0,0.0,0.0,0.0,149.9,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-14,siparis_ver,kritik,70,0.0,140.0,False,False,4.26,98.3,7.95,,1,111.5,0.0,0.0,9.4,18.873397827148438,133.8,36.7,73.3779296875,False,True,73.3779296875,siparis_ver,73.3779296875
958,2015-07-15,siparis_ver,kritik,169,0.0,338.0,False,False,4.26,98.3,7.95,,1,215.9,0.0,0.0,0.0,0.0,126.2,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-16,siparis_ver,kritik,64,0.0,128.0,False,False,4.26,98.3,7.95,,1,102.3,0.0,0.0,8.7,17.421096801757812,123.7,34.0,68.03233337402344,False,True,68.03233337402344,siparis_ver,68.03233337402344
958,2015-07-17,siparis_ver,kritik,0,0.0,0.0,False,False,4.26,98.3,7.95,,1,169.4,0.0,0.0,0.0,0.0,121.2,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-18,siparis_ver,kritik,181,0.0,362.0,False,False,4.26,98.3,7.95,,1,59.6,0.0,0.0,7.7,15.353607177734375,77.3,29.1,58.21107482910156,False,True,58.21107482910156,siparis_ver,58.21107482910156
958,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,4.26,98.3,7.95,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-20,siparis_ver,kritik,166,0.0,332.0,False,False,4.26,98.3,7.95,,1,180.8,0.0,0.0,0.0,0.0,110.9,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-21,siparis_ver,kritik,53,0.0,106.0,False,False,4.26,98.3,7.95,,1,81.8,0.0,0.0,8.2,16.327301025390625,101.0,31.1,62.249725341796875,False,True,62.249725341796875,siparis_ver,62.249725341796875
958,2015-07-22,siparis_ver,kritik,144,0.0,288.0,False,False,4.26,98.3,7.95,,1,165.6,0.0,0.0,0.0,0.0,97.6,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-23,siparis_ver,kritik,51,0.0,102.0,False,False,4.26,98.3,7.95,,1,79.1,0.0,0.0,7.6,15.149368286132812,97.4,29.4,58.83258056640625,False,True,58.83258056640625,siparis_ver,58.83258056640625
958,2015-07-24,siparis_ver,kritik,0,0.0,0.0,False,False,4.26,98.3,7.95,,1,144.2,0.0,0.0,0.0,0.0,97.1,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-25,siparis_ver,kritik,221,0.0,442.0,False,False,4.26,98.3,7.95,,1,58.0,0.0,0.0,7.6,15.258346557617188,76.6,29.5,58.944671630859375,False,True,58.944671630859375,siparis_ver,58.944671630859375
958,2015-07-26,insana_sor,dusuk,0,0.0,0.0,True,True,4.26,98.3,7.95,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-27,siparis_ver,kritik,211,0.0,422.0,False,False,4.26,98.3,7.95,,1,220.7,0.0,0.0,0.0,0.0,134.5,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-28,siparis_ver,kritik,64,0.0,128.0,False,False,4.26,98.3,7.95,,1,99.9,0.0,0.0,9.1,18.21063232421875,122.4,36.2,72.33134460449219,False,True,72.33134460449219,siparis_ver,72.33134460449219
958,2015-07-29,siparis_ver,kritik,111,0.0,222.0,False,False,4.26,98.3,7.95,,1,210.9,0.0,0.0,0.0,0.0,121.5,0.0,0.0,False,False,0.0,bekle,0.0
958,2015-07-30,siparis_ver,kritik,67,0.0,134.0,False,False,4.26,98.3,7.95,,1,104.3,0.0,0.0,10.0,20.022003173828125,130.7,41.2,82.40118408203125,False,True,82.40118408203125,siparis_ver,82.40118408203125
958,2015-07-31,siparis_ver,kritik,67,0.0,134.0,False,False,4.26,98.3,7.95,,1,111.1,0.0,0.0,7.8,15.610076904296875,134.8,23.7,47.48069763183594,False,True,47.48069763183594,siparis_ver,47.48069763183594
959,2015-07-04,bekle,dusuk,0,0.0,0.0,False,False,5.52,89.9,5.49,,1,328.6,0.0,0.0,0.0,0.0,149.6,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-05,insana_sor,dusuk,0,0.0,0.0,True,True,5.52,89.9,5.49,,0,204.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-06,siparis_ver,orta,321,0.0,642.0,False,False,5.52,89.9,5.49,,1,334.6,23.3,139.67592773437497,0.0,0.0,202.5,0.0,0.0,False,False,0.0,indirim_uygula,139.67592773437497
959,2015-07-07,siparis_ver,kritik,122,0.0,244.0,False,False,5.52,89.9,5.49,,1,130.1,0.0,0.0,37.8,75.64537353515624,187.2,55.1,110.16146850585938,False,True,110.16146850585938,siparis_ver,110.16146850585938
959,2015-07-08,siparis_ver,kritik,267,0.0,534.0,False,False,5.52,89.9,5.49,,1,320.8,0.0,0.0,0.0,0.0,188.1,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-09,siparis_ver,kritik,99,0.0,198.0,False,False,5.52,89.9,5.49,,1,153.5,0.0,0.0,14.6,29.2652587890625,188.4,55.7,111.45745849609375,False,True,111.45745849609375,siparis_ver,111.45745849609375
959,2015-07-10,siparis_ver,kritik,0,0.0,0.0,False,False,5.52,89.9,5.49,,1,267.2,0.0,0.0,0.0,0.0,187.5,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-11,siparis_ver,kritik,454,0.0,908.0,False,False,5.52,89.9,5.49,,1,97.7,0.0,0.0,12.1,24.298477172851562,124.8,45.1,90.21644592285156,False,True,90.21644592285156,siparis_ver,90.21644592285156
959,2015-07-12,insana_sor,dusuk,0,0.0,0.0,True,True,5.52,89.9,5.49,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-13,siparis_ver,kritik,398,0.0,796.0,False,False,5.52,89.9,5.49,,1,453.5,0.0,0.0,0.0,0.0,294.2,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-14,siparis_ver,kritik,155,0.0,310.0,False,False,5.52,89.9,5.49,,1,188.8,0.0,0.0,40.4,80.72412109375,253.3,94.0,187.96823120117188,False,True,187.96823120117188,siparis_ver,187.96823120117188
959,2015-07-15,siparis_ver,kritik,285,0.0,570.0,False,False,5.52,89.9,5.49,,1,397.9,0.0,0.0,0.0,0.0,233.6,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-16,siparis_ver,kritik,117,0.0,234.0,False,False,5.52,89.9,5.49,,1,186.3,0.0,0.0,15.7,31.403106689453125,224.9,60.6,121.11538696289062,False,True,121.11538696289062,siparis_ver,121.11538696289062
959,2015-07-17,siparis_ver,kritik,7,0.0,14.0,False,False,5.52,89.9,5.49,,1,285.3,0.0,0.0,0.0,0.0,216.3,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-18,siparis_ver,kritik,312,0.0,624.0,False,False,5.52,89.9,5.49,,1,90.6,0.0,0.0,13.1,26.21343994140625,118.3,49.3,98.66444396972656,False,True,98.66444396972656,siparis_ver,98.66444396972656
959,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,5.52,89.9,5.49,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-20,siparis_ver,kritik,285,0.0,570.0,False,False,5.52,89.9,5.49,,1,312.2,0.0,0.0,0.0,0.0,188.5,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-21,siparis_ver,kritik,91,0.0,182.0,False,False,5.52,89.9,5.49,,1,142.4,0.0,0.0,13.5,27.07220458984375,173.4,49.6,99.2352294921875,False,True,99.2352294921875,siparis_ver,99.2352294921875
959,2015-07-22,siparis_ver,kritik,236,0.0,472.0,False,False,5.52,89.9,5.49,,1,285.2,0.0,0.0,0.0,0.0,167.6,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-23,siparis_ver,kritik,86,0.0,172.0,False,False,5.52,89.9,5.49,,1,135.8,0.0,0.0,12.4,24.74615478515625,166.2,48.6,97.14321899414062,False,True,97.14321899414062,siparis_ver,97.14321899414062
959,2015-07-24,siparis_ver,kritik,0,0.0,0.0,False,False,5.52,89.9,5.49,,1,236.2,0.0,0.0,0.0,0.0,165.3,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-25,siparis_ver,kritik,420,0.0,840.0,False,False,5.52,89.9,5.49,,1,87.7,0.0,0.0,11.4,22.738998413085938,113.3,42.4,84.81011962890625,False,True,84.81011962890625,siparis_ver,84.81011962890625
959,2015-07-26,insana_sor,dusuk,0,0.0,0.0,True,True,5.52,89.9,5.49,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-27,siparis_ver,kritik,392,0.0,784.0,False,False,5.52,89.9,5.49,,1,419.9,0.0,0.0,0.0,0.0,258.9,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-28,siparis_ver,kritik,119,0.0,238.0,False,False,5.52,89.9,5.49,,1,187.3,0.0,0.0,17.1,34.147216796875,227.8,66.9,133.75790405273438,False,True,133.75790405273438,siparis_ver,133.75790405273438
959,2015-07-29,siparis_ver,kritik,206,0.0,412.0,False,False,5.52,89.9,5.49,,1,391.8,0.0,0.0,0.0,0.0,220.3,0.0,0.0,False,False,0.0,bekle,0.0
959,2015-07-30,siparis_ver,kritik,126,0.0,252.0,False,False,5.52,89.9,5.49,,1,196.3,0.0,0.0,18.3,36.6668701171875,244.7,73.1,146.27841186523438,False,True,146.27841186523438,siparis_ver,146.27841186523438
959,2015-07-31,siparis_ver,kritik,125,0.0,250.0,False,False,5.52,89.9,5.49,,1,206.2,0.0,0.0,14.8,29.619720458984375,252.4,46.2,92.34725952148438,False,True,92.34725952148438,siparis_ver,92.34725952148438
960,2015-07-04,bekle,dusuk,0,0.0,0.0,False,False,6.01,89.6,10.03,,1,332.9,0.0,0.0,0.0,0.0,173.8,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-05,insana_sor,dusuk,0,0.0,0.0,True,True,6.01,89.6,10.03,,0,182.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-06,siparis_ver,orta,259,0.0,518.0,False,False,6.01,89.6,10.03,,1,272.3,33.4,200.2910522460936,0.0,0.0,167.5,0.0,0.0,False,False,0.0,indirim_uygula,200.2910522460936
960,2015-07-07,siparis_ver,kritik,112,0.0,224.0,False,False,6.01,89.6,10.03,,1,89.5,0.0,0.0,45.1,90.26182250976558,151.0,46.1,92.25558471679688,False,True,92.25558471679688,siparis_ver,92.25558471679688
960,2015-07-08,siparis_ver,kritik,295,0.0,590.0,False,False,6.01,89.6,10.03,,1,259.2,0.0,0.0,0.0,0.0,151.7,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-09,siparis_ver,kritik,80,0.0,160.0,False,False,6.01,89.6,10.03,,1,124.7,0.0,0.0,11.8,23.660400390625,153.4,45.9,91.86141967773438,False,True,91.86141967773438,siparis_ver,91.86141967773438
960,2015-07-10,siparis_ver,kritik,0,0.0,0.0,False,False,6.01,89.6,10.03,,1,295.1,0.0,0.0,0.0,0.0,163.5,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-11,siparis_ver,kritik,436,0.0,872.0,False,False,6.01,89.6,10.03,,1,147.2,0.0,0.0,11.7,23.33172607421875,174.9,43.2,86.45681762695312,False,True,86.45681762695312,siparis_ver,86.45681762695312
960,2015-07-12,insana_sor,dusuk,0,0.0,0.0,True,True,6.01,89.6,10.03,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-13,siparis_ver,kritik,372,0.0,744.0,False,False,6.01,89.6,10.03,,1,435.9,0.0,0.0,0.0,0.0,282.0,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-14,siparis_ver,kritik,135,0.0,270.0,False,False,6.01,89.6,10.03,,1,181.2,0.0,0.0,29.5,59.050445556640625,232.9,79.0,158.09381103515625,False,True,158.09381103515625,siparis_ver,158.09381103515625
960,2015-07-15,siparis_ver,kritik,328,0.0,656.0,False,False,6.01,89.6,10.03,,1,371.8,0.0,0.0,0.0,0.0,217.4,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-16,siparis_ver,kritik,110,0.0,220.0,False,False,6.01,89.6,10.03,,1,175.4,0.0,0.0,14.6,29.26336669921875,210.4,56.0,112.00277709960938,False,True,112.00277709960938,siparis_ver,112.00277709960938
960,2015-07-17,siparis_ver,kritik,0,0.0,0.0,False,False,6.01,89.6,10.03,,1,328.2,0.0,0.0,0.0,0.0,212.9,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-18,siparis_ver,kritik,256,0.0,512.0,False,False,6.01,89.6,10.03,,1,135.6,0.0,0.0,12.7,25.323516845703125,163.7,48.4,96.77850341796875,False,True,96.77850341796875,siparis_ver,96.77850341796875
960,2015-07-19,insana_sor,dusuk,0,0.0,0.0,True,True,6.01,89.6,10.03,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-20,siparis_ver,kritik,247,0.0,494.0,False,False,6.01,89.6,10.03,,1,255.8,0.0,0.0,0.0,0.0,153.6,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-21,siparis_ver,kritik,75,0.0,150.0,False,False,6.01,89.6,10.03,,1,118.7,0.0,0.0,10.7,21.4915771484375,144.0,41.9,83.70361328125,False,True,83.70361328125,siparis_ver,83.70361328125
960,2015-07-22,siparis_ver,kritik,270,0.0,540.0,False,False,6.01,89.6,10.03,,1,246.8,0.0,0.0,0.0,0.0,144.1,0.0,0.0,False,False,0.0,bekle,0.0
960,2015-07-23,siparis_ver,kritik,75,0.0,150.0,False,False,6.01,89.6,10.03,,1,118.3,0.0,0.0,10.6,21.170623779296875,143.8,41.1,82.29180908203125,False,True,82.29180908203125,siparis_ver,82.29180908203125
960,2015-07-24,siparis_ver,kritik,0,0.0,0.0,False,False,6.01,89.6,10.03,,1,269.7,0.0,0.0,0.0,0.0,152.4,0.0,0.0,False,False,0.0,bekle,0.0
